what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1397055061859
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1397055062502
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1397055074810
started,bundle,org.eclipse.wst.xml.ui,1.1.201.v201108151912,"org.eclipse.wst.xml.ui",1397055075102
started,bundle,org.eclipse.jst.jsp.ui,1.1.601.v201108151912,"org.eclipse.jst.jsp.ui",1397055075103
started,bundle,org.eclipse.wst.jsdt.web.support.jsp,1.0.400.v201102241833,"org.eclipse.wst.jsdt.web.support.jsp",1397055075187
started,bundle,org.eclipse.wst.jsdt.web.ui,1.0.401.v201108152113,"org.eclipse.wst.jsdt.web.ui",1397055075194
started,bundle,org.eclipse.wst.css.ui,1.0.600.v201103022054,"org.eclipse.wst.css.ui",1397055075530
started,bundle,org.eclipse.wst.dtd.ui,1.0.600.v201103171359,"org.eclipse.wst.dtd.ui",1397055075650
started,bundle,org.eclipse.wst.jsdt.web.core,1.0.401.v201108152113,"org.eclipse.wst.jsdt.web.core",1397055075699
opened,editor,org.eclipse.jst.jsp.ui,1.1.601.v201108151912,"org.eclipse.jst.jsp.core.jspsource.source",1397055075836
activated,editor,org.eclipse.jst.jsp.ui,1.1.601.v201108151912,"org.eclipse.jst.jsp.core.jspsource.source",1397055075922
activated,view,org.eclipse.wst.server.ui,1.1.306.v20110823_1704,"org.eclipse.wst.server.ui.ServersView",1397055080688
executed,command,org.eclipse.wst.server.ui,1.1.306.v20110823_1704,"org.eclipse.wst.server.stop",1397055083875
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1397055084605
activated,view,org.eclipse.wst.server.ui,1.1.306.v20110823_1704,"org.eclipse.wst.server.ui.ServersView",1397055084991
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1397055086345
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1397055089602
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1397055091900
executed,command,org.eclipse.wst.server.ui,1.1.306.v20110823_1704,"org.eclipse.wst.server.launchShortcut.run",1397055091912
opened,editor,org.eclipse.ui.browser,3.3.100.v20110426,"org.eclipse.ui.browser.editor",1397055094820
activated,editor,org.eclipse.ui.browser,3.3.100.v20110426,"org.eclipse.ui.browser.editor",1397055094855
closed,editor,org.eclipse.ui.browser,3.3.100.v20110426,"org.eclipse.ui.browser.editor",1397055098467
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1397055122190
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1397055155101
started,bundle,org.eclipse.pde.launching,3.6.0.v20110506,"org.eclipse.pde.launching",1397055158266
started,bundle,org.eclipse.ui.views.log,1.0.200.v20110404,"org.eclipse.ui.views.log",1397055158268
started,bundle,org.eclipse.pde.ui,3.6.100.v20110603,"org.eclipse.pde.ui",1397055158269
started,bundle,org.eclipse.ant.ui,3.5.100.v20110510,"org.eclipse.ant.ui",1397055158271
started,bundle,org.eclipse.wst.jsdt.debug.rhino.ui,1.0.0.v201103232243,"org.eclipse.wst.jsdt.debug.rhino.ui",1397055158274
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1397055158842
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.rename",1397055158868
activated,editor,org.eclipse.ui.browser,3.3.100.v20110426,"org.eclipse.ui.browser.editor",1397055171109
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1397055179464
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1397055184525
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1397055186062
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1397055186079
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1397055188311
executed,command,org.eclipse.wst.server.ui,1.1.306.v20110823_1704,"org.eclipse.wst.server.launchShortcut.run",1397055188322
opened,editor,org.eclipse.ui.browser,3.3.100.v20110426,"org.eclipse.ui.browser.editor",1397055192351
activated,editor,org.eclipse.ui.browser,3.3.100.v20110426,"org.eclipse.ui.browser.editor",1397055192365
closed,editor,org.eclipse.ui.browser,3.3.100.v20110426,"org.eclipse.ui.browser.editor",1397055194188
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1397055201995
opened,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1397055228551
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1397055228675
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1397055230443
opened,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1397055230622
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1397055230668
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1397055234753
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1397055234916
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1397055323395
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1397055323994
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1397055329767
activated,view,org.eclipse.wst.server.ui,1.1.306.v20110823_1704,"org.eclipse.wst.server.ui.ServersView",1397055332187
executed,command,org.eclipse.wst.server.ui,1.1.306.v20110823_1704,"org.eclipse.wst.server.stop",1397055334031
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1397055334664
activated,view,org.eclipse.wst.server.ui,1.1.306.v20110823_1704,"org.eclipse.wst.server.ui.ServersView",1397055335008
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1397055341043
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1397055341258
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1397055343001
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1397055343142
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1397055355787
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1397055357756
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1397055377794
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.properties",1397055377804
activated,view,org.eclipse.wst.server.ui,1.1.306.v20110823_1704,"org.eclipse.wst.server.ui.ServersView",1397055378970
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1397055382460
activated,view,org.eclipse.wst.server.ui,1.1.306.v20110823_1704,"org.eclipse.wst.server.ui.ServersView",1397055386286
executed,command,org.eclipse.wst.server.ui,1.1.306.v20110823_1704,"org.eclipse.wst.server.run",1397055388421
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1397055389002
activated,view,org.eclipse.wst.server.ui,1.1.306.v20110823_1704,"org.eclipse.wst.server.ui.ServersView",1397055390931
executed,command,org.eclipse.wst.server.ui,1.1.306.v20110823_1704,"org.eclipse.wst.server.stop",1397055394396
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1397055394795
activated,view,org.eclipse.wst.server.ui,1.1.306.v20110823_1704,"org.eclipse.wst.server.ui.ServersView",1397055395142
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1397055399098
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1397055400856
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1397055437283
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.properties",1397055437293
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1397055446650
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1397055447977
executed,command,org.eclipse.wst.server.ui,1.1.306.v20110823_1704,"org.eclipse.wst.server.launchShortcut.run",1397055447987
opened,editor,org.eclipse.ui.browser,3.3.100.v20110426,"org.eclipse.ui.browser.editor",1397055450914
activated,editor,org.eclipse.ui.browser,3.3.100.v20110426,"org.eclipse.ui.browser.editor",1397055450940
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1397056207449
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1397058328458
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1397058335359
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1397058356029
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1397058356548
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1397058357055
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1397058467418
activated,editor,org.eclipse.ui.browser,3.3.100.v20110426,"org.eclipse.ui.browser.editor",1397058573816
started,bundle,org.eclipse.wst.common.snippets,1.2.100.v201103281740,"org.eclipse.wst.common.snippets",1397058607515
started,bundle,org.eclipse.gef,3.7.1.v20110830-1143,"org.eclipse.gef",1397058607522
started,bundle,org.eclipse.draw2d,3.7.1.v20110830-1143,"org.eclipse.draw2d",1397058607559
opened,view,org.eclipse.wst.common.snippets,1.2.100.v201103281740,"org.eclipse.wst.common.snippets.internal.ui.SnippetsView",1397058607713
activated,view,org.eclipse.wst.common.snippets,1.2.100.v201103281740,"org.eclipse.wst.common.snippets.internal.ui.SnippetsView",1397058607741
started,bundle,org.eclipse.datatools.connectivity,1.2.3.v201108101135,"org.eclipse.datatools.connectivity",1397058608780
started,bundle,org.eclipse.datatools.connectivity.ui,1.2.1.v201010211430,"org.eclipse.datatools.connectivity.ui",1397058608783
started,bundle,org.eclipse.datatools.connectivity.ui.dse,1.1.4.v201004270430,"org.eclipse.datatools.connectivity.ui.dse",1397058608784
started,bundle,org.eclipse.datatools.enablement.ingres.ui,1.0.0.v201105270214,"org.eclipse.datatools.enablement.ingres.ui",1397058608795
started,bundle,org.eclipse.datatools.connectivity.sqm.core,1.2.3.v201109022323,"org.eclipse.datatools.connectivity.sqm.core",1397058611423
started,bundle,org.eclipse.datatools.connectivity.sqm.core.ui,1.2.0.v201002281800,"org.eclipse.datatools.connectivity.sqm.core.ui",1397058611427
opened,view,org.eclipse.datatools.connectivity.ui.dse,1.1.4.v201004270430,"org.eclipse.datatools.connectivity.DataSourceExplorerNavigator",1397058611444
activated,view,org.eclipse.datatools.connectivity.ui.dse,1.1.4.v201004270430,"org.eclipse.datatools.connectivity.DataSourceExplorerNavigator",1397058611463
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1397058611476
activated,view,org.eclipse.datatools.connectivity.ui.dse,1.1.4.v201004270430,"org.eclipse.datatools.connectivity.DataSourceExplorerNavigator",1397058613182
activated,view,org.eclipse.wst.server.ui,1.1.306.v20110823_1704,"org.eclipse.wst.server.ui.ServersView",1397058614885
opened,view,org.eclipse.ui.views,3.6.0.I20110412-0800,"org.eclipse.ui.views.PropertySheet",1397058615943
activated,view,org.eclipse.ui.views,3.6.0.I20110412-0800,"org.eclipse.ui.views.PropertySheet",1397058615965
activated,view,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.views.AllMarkersView",1397058617128
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1397058619314
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1397058627924
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1397062410810
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1397062413077
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1397062762607
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1397062763183
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1397062764094
activated,editor,org.eclipse.ui.browser,3.3.100.v20110426,"org.eclipse.ui.browser.editor",1397062772787
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1397062775487
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1397062890811
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1397063011968
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1397063013531
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1397063014797
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1397063065388
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1397063067737
started,bundle,org.eclipse.ui.views.properties.tabbed,3.5.200.I20110201-0800,"org.eclipse.ui.views.properties.tabbed",1397063067742
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1397063075180
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1397063145781
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1397063150756
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1397063159733
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1397063165018
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1397063247123
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.properties",1397063247147
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1397063253531
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1397063255252
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1397063256311
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1397063257930
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1397063262543
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1397063267725
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1397063274608
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1397063281364
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1397063283535
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1397063288105
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1397063303018
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1397063361293
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1397063362332
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1397063367479
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1397063409347
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1397063422249
started,bundle,org.eclipse.wst.xsl.ui,1.1.200.v201103082057,"org.eclipse.wst.xsl.ui",1397063433046
opened,editor,com.android.ide.eclipse.adt,18.0.0.v201203301601-306762,"com.android.ide.eclipse.editors.CommonXmlEditor",1397063433224
activated,editor,com.android.ide.eclipse.adt,18.0.0.v201203301601-306762,"com.android.ide.eclipse.editors.CommonXmlEditor",1397063433254
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1397063463072
opened,editor,com.android.ide.eclipse.adt,18.0.0.v201203301601-306762,"com.android.ide.eclipse.editors.CommonXmlEditor",1397063464841
activated,editor,com.android.ide.eclipse.adt,18.0.0.v201203301601-306762,"com.android.ide.eclipse.editors.CommonXmlEditor",1397063464866
activated,editor,com.android.ide.eclipse.adt,18.0.0.v201203301601-306762,"com.android.ide.eclipse.editors.CommonXmlEditor",1397063470726
closed,editor,com.android.ide.eclipse.adt,18.0.0.v201203301601-306762,"com.android.ide.eclipse.editors.CommonXmlEditor",1397063470727
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1397063476733
opened,editor,com.android.ide.eclipse.adt,18.0.0.v201203301601-306762,"com.android.ide.eclipse.editors.CommonXmlEditor",1397063487310
activated,editor,com.android.ide.eclipse.adt,18.0.0.v201203301601-306762,"com.android.ide.eclipse.editors.CommonXmlEditor",1397063487372
activated,editor,com.android.ide.eclipse.adt,18.0.0.v201203301601-306762,"com.android.ide.eclipse.editors.CommonXmlEditor",1397063491376
activated,editor,com.android.ide.eclipse.adt,18.0.0.v201203301601-306762,"com.android.ide.eclipse.editors.CommonXmlEditor",1397063492968
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1397063502360
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1397063506626
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1397063508685
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1397063508706
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1397063518742
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1397063549692
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1397063583555
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1397063591126
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1397063592668
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1397063594501
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1397063606398
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1397063693928
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1397063718364
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1397063719115
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1397063721260
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1397063742972
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1397063784671
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.newWizard",1397063784685
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1397063790426
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1397063794065
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1397063794094
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1397063801339
opened,editor,com.android.ide.eclipse.adt,18.0.0.v201203301601-306762,"com.android.ide.eclipse.editors.CommonXmlEditor",1397063836112
activated,editor,com.android.ide.eclipse.adt,18.0.0.v201203301601-306762,"com.android.ide.eclipse.editors.CommonXmlEditor",1397063836129
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1397063836145
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.newWizard",1397063836182
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1397063845295
activated,editor,com.android.ide.eclipse.adt,18.0.0.v201203301601-306762,"com.android.ide.eclipse.editors.CommonXmlEditor",1397063850818
activated,editor,com.android.ide.eclipse.adt,18.0.0.v201203301601-306762,"com.android.ide.eclipse.editors.CommonXmlEditor",1397063853670
activated,editor,com.android.ide.eclipse.adt,18.0.0.v201203301601-306762,"com.android.ide.eclipse.editors.CommonXmlEditor",1397063855494
activated,editor,com.android.ide.eclipse.adt,18.0.0.v201203301601-306762,"com.android.ide.eclipse.editors.CommonXmlEditor",1397063856654
closed,editor,com.android.ide.eclipse.adt,18.0.0.v201203301601-306762,"com.android.ide.eclipse.editors.CommonXmlEditor",1397063856666
activated,editor,com.android.ide.eclipse.adt,18.0.0.v201203301601-306762,"com.android.ide.eclipse.editors.CommonXmlEditor",1397063858741
closed,editor,com.android.ide.eclipse.adt,18.0.0.v201203301601-306762,"com.android.ide.eclipse.editors.CommonXmlEditor",1397063858751
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1397063862387
opened,editor,com.android.ide.eclipse.adt,18.0.0.v201203301601-306762,"com.android.ide.eclipse.editors.CommonXmlEditor",1397063862635
activated,editor,com.android.ide.eclipse.adt,18.0.0.v201203301601-306762,"com.android.ide.eclipse.editors.CommonXmlEditor",1397063862656
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1397063872482
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1397063874994
opened,editor,com.android.ide.eclipse.adt,18.0.0.v201203301601-306762,"com.android.ide.eclipse.editors.CommonXmlEditor",1397063876772
activated,editor,com.android.ide.eclipse.adt,18.0.0.v201203301601-306762,"com.android.ide.eclipse.editors.CommonXmlEditor",1397063876825
activated,editor,com.android.ide.eclipse.adt,18.0.0.v201203301601-306762,"com.android.ide.eclipse.editors.CommonXmlEditor",1397063878772
activated,editor,com.android.ide.eclipse.adt,18.0.0.v201203301601-306762,"com.android.ide.eclipse.editors.CommonXmlEditor",1397063880013
closed,editor,com.android.ide.eclipse.adt,18.0.0.v201203301601-306762,"com.android.ide.eclipse.editors.CommonXmlEditor",1397063880023
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1397063883950
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1397063920966
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1397063944289
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1397063949137
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1397063957844
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1397063966593
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1397063967341
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1397063967812
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1397063969942
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1397063975179
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1397063977480
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1397063979320
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1397063980264
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1397063982096
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1397063999777
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1397064001792
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1397064008480
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1397064010236
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1397064016677
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1397064020749
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1397064083166
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1397064095084
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1397064104148
started,bundle,org.eclipse.mylyn.ide.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.ide.ui",1397064147154
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1397064147390
started,bundle,org.eclipse.mylyn.resources.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.resources.ui",1397064147628
opened,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1397064147724
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1397064147804
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1397064160451
opened,editor,com.android.ide.eclipse.adt,18.0.0.v201203301601-306762,"com.android.ide.eclipse.editors.CommonXmlEditor",1397064164173
activated,editor,com.android.ide.eclipse.adt,18.0.0.v201203301601-306762,"com.android.ide.eclipse.editors.CommonXmlEditor",1397064164251
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1397064195313
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1397064198540
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.select.lineEnd",1397064267084
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1397064268228
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1397064269984
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1397064286277
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1397064295024
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1397064476219
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1397064478793
opened,editor,com.android.ide.eclipse.adt,18.0.0.v201203301601-306762,"com.android.ide.eclipse.editors.CommonXmlEditor",1397064482173
activated,editor,com.android.ide.eclipse.adt,18.0.0.v201203301601-306762,"com.android.ide.eclipse.editors.CommonXmlEditor",1397064482194
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1397064491521
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1397064496265
